weight_id,histogram_weight,mean_difference_weight,ks_weight,cwe,layer,n_unsafe,n_safe_used,n_safe_before_balance,top1_feature,top1_score,top10_features,top200_features,frozen_bstar_feature,frozen_bstar_rank,frozen_bstar_rank_change_from_w1,frozen_bstar_top10,frozen_bstar_top200,frozen_bstar_in_saved_candidate_set,diagnostic_only
W1,0.4,0.4,0.2,CWE-190,19,85,85,85,16897,0.484999388456,"[16897,5403,5923,6273,15311,17961,13827,9350,10111,16192]","[16897,5403,5923,6273,15311,17961,13827,9350,10111,16192,2068,12186,19483,25954,24670,15529,19738,1748,1441,15946,23579,4312,12155,18837,16445,18058,8603,26232,151,12906,29385,78,14842,21137,19348,23814,22840,27826,32643,21269,13450,31,32101,17340,3674,10518,24660,25232,8622,19780,5874,2124,2540,17573,9890,12660,20937,14440,3413,24717,12917,25229,9384,23879,8064,22218,30357,32381,12628,539,811,4990,29810,22273,31426,20185,26223,25110,6547,7294,10497,13962,4400,20731,5143,29573,32678,8896,17059,7118,22612,14938,23156,9583,25667,24286,10769,17134,22993,4113,17143,31055,15422,12036,29481,24412,12956,7336,10475,18234,17927,12443,13998,27330,21919,472,8780,21506,23667,1400,26170,1913,8409,1845,24210,10830,26466,15955,12011,19466,32094,31588,32673,19946,30650,23857,30147,18889,26893,312,252,13811,22162,31381,16395,2883,30124,13060,10288,26711,8032,28732,4940,9159,8905,11129,4361,6033,7414,24779,23273,15534,3779,10142,1737,29314,19978,1092,273,22984,2148,20195,15224,3730,806,15898,32224,31540,11197,12404,15849,23307,1684,31956,5393,30268,32157,11986,21007,27220,16714,9898,20711,31687,27977,13703,24775,17986,18015,6209]",16897,1,0,true,true,true,true
W2,0.333333333333,0.333333333333,0.333333333333,CWE-190,19,85,85,85,16897,0.421813219786,"[16897,5403,5923,6273,15311,17961,13827,10111,9350,2068]","[16897,5403,5923,6273,15311,17961,13827,10111,9350,2068,16192,12186,19483,25954,15529,1748,19738,24670,15946,1441,4312,12155,18837,23579,18058,151,12906,16445,8603,78,26232,19348,27826,14842,21137,32101,23814,29385,32643,3674,13450,31,22840,21269,24660,17340,19780,10518,2124,9890,25232,8622,20937,3413,24717,5874,2540,14440,22218,12917,29810,17573,12660,20185,8064,30357,12628,4990,25229,9384,31426,23879,6547,32381,539,811,10497,13962,4400,5143,22273,29573,26223,25110,32678,8896,17059,7118,7294,22612,14938,20731,23156,25667,24286,17134,1913,4113,31055,29481,9583,18234,21919,10769,22993,21506,1400,17143,24210,15422,12036,32094,24412,12956,7336,10475,17927,12443,13998,27330,472,23857,18889,8780,26893,23667,252,13811,16395,26170,8409,13060,26711,1845,10830,28732,26466,15955,4940,12011,19466,31588,9159,8905,32673,11129,19946,4361,30650,30147,24779,23273,15534,3779,10142,19978,312,1092,273,22162,31381,2883,30124,20195,10288,8032,15224,3730,806,15898,11197,12404,15849,6033,7414,31956,1737,29314,22984,2148,20711,27977,32224,13703,31540,23307,6339,13913,1684,5393,27738,15298,32696,30268,32157,11986,21007,23472,1515,27220]",16897,1,0,true,true,true,true
W3,0.5,0.3,0.2,CWE-190,19,85,85,85,16897,0.399631887674,"[16897,5403,6273,5923,15311,13827,17961,1748,2068,10111]","[16897,5403,6273,5923,15311,13827,17961,1748,2068,10111,16192,19483,25954,9350,12186,4312,19738,15529,1441,24670,18837,15946,12155,18058,23579,27826,151,12906,3674,78,19348,32101,14842,16445,8603,26232,21137,2124,23814,32643,29385,13450,31,20937,29810,14440,22840,24660,21269,22218,9890,19780,3413,24717,17340,10518,25232,8622,5874,2540,8064,4990,20185,12917,30357,17573,12628,12660,31426,6547,25229,9384,10497,13962,23879,4400,5143,29573,32381,32678,539,811,8896,17059,7118,22273,22612,14938,26223,25110,1913,7294,23156,15849,25667,24286,17134,20731,4113,31055,29481,26893,252,18234,21919,21506,1400,31956,11129,24210,9583,32094,10769,24779,22993,23857,18889,17143,15422,12036,13811,16395,24412,12956,13060,26711,7336,28732,10475,17927,4940,12443,13998,27330,472,9159,8905,8780,23667,4361,26170,8409,23273,15534,3779,10142,1845,10830,15298,19978,26466,1092,273,15955,12011,19466,31588,32673,20195,1737,15224,3730,806,19946,30650,15898,30147,11197,12404,312,22162,31381,2883,30124,10288,8032,23472,1515,25133,23436,27738,20711,27977,6033,7414,13703,29314,22984,6339,13913,2148,13091,32696,11715,32224,31540,23307,15707,1684,5393]",16897,1,0,true,true,true,true
W4,0.3,0.5,0.2,CWE-190,19,85,85,85,16897,0.570366859436,"[16897,5403,5923,17961,6273,15311,9350,10111,16192,13827]","[16897,5403,5923,17961,6273,15311,9350,10111,16192,13827,12186,19483,24670,25954,2068,15529,19738,1441,15946,23579,16445,8603,26232,12155,29385,18058,18837,151,12906,22840,4312,21137,21269,23814,78,32643,17340,14842,19348,13450,31,10518,25232,8622,24660,19780,32101,27826,17573,12660,5874,25229,2540,9384,1748,23879,3674,32381,12917,539,811,9890,22273,26223,25110,30357,3413,7294,24717,12628,14440,20731,20937,8064,31426,6547,2124,4990,10497,13962,4400,5143,29573,22218,20185,9583,10769,32678,8896,17059,7118,22993,22612,17143,14938,15422,12036,24412,12956,23156,7336,10475,17927,25667,12443,13998,27330,24286,472,17134,8780,29810,23667,26170,8409,4113,31055,1845,10830,26466,15955,29481,12011,19466,31588,32673,19946,18234,30650,21919,30147,21506,312,1400,22162,31381,2883,30124,10288,8032,24210,32094,6033,7414,23857,18889,29314,13811,22984,16395,1913,13060,2148,26711,28732,4940,9159,32224,8905,31540,23307,1737,4361,26893,252,1684,5393,23273,15534,3779,10142,19978,1092,273,30268,32157,11986,20195,21007,15224,3730,27220,16714,806,9898,11129,31687,15898,24775,17986,11197,18015,6209,8061,12404,24779,30986,12884,21553,28590]",16897,1,0,true,true,true,true
W5,0.4,0.3,0.3,CWE-190,19,85,85,85,16897,0.394926041365,"[16897,5403,5923,6273,15311,17961,13827,2068,10111,16192]","[16897,5403,5923,6273,15311,17961,13827,2068,10111,16192,1748,19483,9350,12186,25954,19738,15529,4312,1441,24670,15946,18837,12155,18058,23579,151,12906,27826,78,19348,32101,16445,8603,3674,14842,26232,21137,23814,32643,29385,13450,31,2124,22840,20937,24660,21269,9890,19780,3413,29810,14440,24717,17340,22218,10518,25232,8622,5874,2540,20185,8064,12917,4990,30357,17573,12628,12660,31426,6547,25229,9384,10497,13962,23879,4400,5143,29573,32381,32678,539,811,8896,17059,7118,22273,22612,14938,26223,25110,1913,7294,23156,25667,24286,17134,20731,4113,31055,29481,18234,21919,21506,1400,24210,26893,252,9583,32094,10769,22993,15849,23857,18889,11129,17143,15422,12036,13811,16395,24412,12956,13060,24779,26711,7336,28732,10475,17927,4940,12443,13998,27330,31956,472,9159,8905,8780,23667,4361,26170,8409,23273,15534,3779,10142,1845,10830,19978,26466,1092,273,15955,12011,19466,31588,32673,20195,15224,3730,806,19946,30650,15898,30147,11197,15298,12404,312,22162,31381,2883,30124,10288,8032,1737,27738,20711,27977,6033,7414,13703,23472,29314,1515,25133,23436,22984,6339,13913,2148,13091,32696,32224,31540,23307,1684,5393,30268,11715]",16897,1,0,true,true,true,true
W1,0.4,0.4,0.2,CWE-476,19,75,75,75,6273,0.169451370835,"[6273,12463,1748,31698,5923,14440,6086,18408,15898,2068]","[6273,12463,1748,31698,5923,14440,6086,18408,15898,2068,13690,9015,12186,4940,21180,16192,14015,23436,27564,21429,18832,2883,19539,30318,16897,18099,16580,1331,16371,4996,11559,21954,23614,610,18483,11142,25926,22840,10111,14206,5617,30683,10268,4095,17961,8565,21322,10076,15298,273,12155,30036,11978,6753,23899,16845,24683,727,8850,23879,16628,31861,20064,31828,17933,29026,10002,9465,18279,13786,31081,5681,27128,10474,1954,2572,13289,12906,6580,14105,9890,2164,16611,17021,13665,7005,16551,15311,15364,8179,21163,14711,5079,1586,11960,28236,25500,13599,2384,17297,18452,1660,5130,10964,24888,18941,10777,661,13827,29950,10805,8409,10829,24210,21262,14641,5342,3594,20061,27470,13367,32247,23145,21097,24779,17256,15438,27228,10830,29464,14821,24293,9924,32217,9590,23253,30161,26068,30368,28442,31227,16288,16139,18234,24608,539,2459,1845,29217,14011,30485,23157,3191,27445,12518,3902,25954,7890,18781,27235,21355,4312,13091,8032,8515,10518,10598,23024,2610,1783,18535,31411,17368,24340,10242,31917,15849,19483,2972,22025,18314,11159,32643,2189,10988,22101,25465,31956,19348,13433,12345,9672,28888,20675,9183,15514,12917,3925,16909,575]",,,,,,,true
W2,0.333333333333,0.333333333333,0.333333333333,CWE-476,19,75,75,75,6273,0.158987253904,"[6273,12463,1748,31698,5923,14440,6086,18408,2068,15898]","[6273,12463,1748,31698,5923,14440,6086,18408,2068,15898,13690,12186,4940,23436,16192,9015,21180,14015,27564,2883,18832,16897,21429,16580,1331,19539,30318,18099,18483,25926,11559,17961,16371,10268,4996,21954,10111,23614,610,5617,15298,11142,22840,273,14206,30683,4095,12155,30036,8565,21322,10076,23899,29026,11978,8850,6753,16845,31861,17933,24683,10002,727,18279,23879,13786,31081,16628,5681,27128,20064,31828,1954,2572,9465,12906,9890,17021,10474,7005,15311,13827,15364,8179,14711,13289,5079,11960,6580,14105,2164,17297,16611,24888,13665,16551,21163,21262,5342,1586,28236,13367,25500,13599,2384,32247,18452,1660,5130,10964,23145,18941,21097,10777,661,29950,10805,24779,8409,10829,24210,14641,3594,20061,27470,9924,9590,30368,13091,17256,15438,27228,10830,29464,18234,14821,24293,32217,19483,23253,30161,26068,28442,4312,31227,16288,16139,24608,539,2459,1845,29217,14011,30485,23157,3191,27445,12518,15849,3902,25954,7890,18781,27235,10988,21355,1913,31956,8032,8515,10518,10598,23024,2610,12917,1783,3925,18535,31411,17368,24340,10242,31917,2972,22025,18314,11159,8064,32643,2189,22101,25465,19348,13433,12345,9672,28888,20675,9183,15514]",,,,,,,true
W3,0.5,0.3,0.2,CWE-476,19,75,75,75,6273,0.153755202889,"[6273,12463,1748,5923,31698,14440,2068,6086,13690,18408]","[6273,12463,1748,5923,31698,14440,2068,6086,13690,18408,15898,16897,4940,16192,12186,23436,9015,21180,17961,27564,14015,2883,18832,21429,16580,18483,1331,25926,30036,19539,11559,30318,10268,4996,18099,15298,10111,16371,273,5617,21954,23614,610,13827,11142,22840,14206,30683,12155,29026,23899,4095,8565,21322,10076,8850,31861,17933,11978,6753,10002,18279,16845,13786,31081,5681,27128,24683,727,23879,1954,2572,12906,16628,9890,20064,31828,17021,7005,15311,9465,15364,8179,14711,5079,11960,10474,17297,24888,13289,13091,6580,14105,2164,21262,5342,16611,4312,13367,13665,32247,16551,23145,21163,21097,15849,1586,28236,24779,25500,13599,31411,2384,18452,1660,5130,10964,9924,18941,10777,661,29950,25954,10805,8409,10829,24210,1913,30368,14641,3594,20061,27470,18234,17256,15438,27228,10830,29464,151,9590,14821,24293,32217,19483,23253,30161,26068,28442,31227,16288,16139,10988,24608,539,2459,31956,1845,5868,29217,14011,30485,23157,3191,27445,12518,3902,7890,18781,12917,27235,21355,11462,8064,8032,8515,10518,10598,23024,2610,1783,20937,18535,17368,24340,10242,31917,2972,22025,18314,11159,32643,2189,22101,25465,19348,13433,12345,9672,10466]",,,,,,,true
W4,0.3,0.5,0.2,CWE-476,19,75,75,75,12463,0.196459904313,"[12463,6273,31698,1748,14440,6086,5923,18408,15898,9015]","[12463,6273,31698,1748,14440,6086,5923,18408,15898,9015,21180,13690,14015,2068,12186,4940,27564,16192,21429,23436,18832,19539,30318,18099,16371,16580,1331,21954,2883,23614,610,4996,11142,11559,22840,14206,30683,10111,4095,5617,18483,8565,21322,10076,25926,11978,6753,10268,16845,12155,24683,727,23879,15298,23899,16628,20064,31828,273,16897,9465,8850,10474,31861,17933,10002,13289,18279,6580,14105,2164,13786,31081,16611,5681,27128,13665,30036,16551,29026,21163,1954,2572,12906,1586,28236,25500,9890,13599,2384,17961,18452,1660,17021,5130,10964,18941,7005,10777,15311,661,29950,15364,10805,8409,10829,24210,8179,14711,14641,3594,20061,5079,27470,11960,17297,24888,17256,15438,27228,10830,21262,29464,5342,14821,24293,13367,32247,32217,23253,30161,23145,9590,21097,26068,28442,31227,24779,16288,16139,24608,539,2459,1845,29217,14011,30485,9924,23157,3191,27445,12518,3902,7890,18781,27235,21355,30368,8032,18234,8515,10518,10598,23024,2610,1783,18535,17368,24340,10242,31917,2972,22025,18314,11159,32643,2189,22101,25465,19348,13433,12345,9672,28888,20675,25954,9183,13827,15514,16909,575,13703,3925,26834,1877,13296,29206,1161,4784,19483]",,,,,,,true
W5,0.4,0.3,0.3,CWE-476,19,75,75,75,6273,0.153755202889,"[6273,12463,1748,5923,31698,14440,2068,6086,13690,18408]","[6273,12463,1748,5923,31698,14440,2068,6086,13690,18408,15898,4940,12186,23436,16192,16897,9015,21180,27564,14015,2883,17961,18832,21429,16580,18483,1331,25926,19539,11559,30318,10268,18099,4996,15298,10111,16371,273,5617,30036,21954,23614,610,11142,22840,14206,30683,12155,29026,23899,4095,8565,21322,10076,13827,8850,31861,17933,11978,6753,10002,18279,16845,13786,31081,5681,27128,24683,727,23879,1954,2572,12906,16628,9890,20064,31828,17021,7005,15311,9465,15364,8179,14711,5079,11960,10474,17297,24888,13289,6580,14105,2164,21262,5342,16611,13367,13665,32247,16551,13091,23145,21163,21097,1586,28236,24779,25500,13599,2384,18452,1660,5130,10964,9924,18941,10777,661,29950,4312,10805,8409,10829,24210,30368,14641,3594,20061,27470,18234,9590,15849,1913,19483,17256,15438,27228,10830,29464,14821,25954,24293,31411,32217,23253,30161,26068,28442,31227,16288,16139,10988,24608,539,2459,31956,1845,29217,14011,30485,23157,3191,27445,151,12518,3902,7890,18781,12917,27235,21355,8064,8032,8515,10518,10598,23024,2610,1783,3925,18535,17368,24340,10242,31917,2972,5868,22025,18314,11159,32643,2189,22101,25465,19348,13433,12345,9672,20937,28888]",,,,,,,true
W1,0.4,0.4,0.2,CWE-120,23,14,70,1327,14909,0.638171076775,"[14909,13276,17339,20296,26113,7779,14449,27773,25525,4492]","[14909,13276,17339,20296,26113,7779,14449,27773,25525,4492,25256,10719,5028,7546,4837,7533,2000,12030,13451,13399,29484,22052,30231,10746,4657,1082,24712,26426,32299,25046,3785,31186,32202,8400,17522,17637,24517,28822,8468,8063,22198,18979,30182,6657,19087,20977,16109,10506,9536,18076,2761,11168,28459,19869,18690,13486,23742,23362,7968,31420,2869,1652,17614,307,31569,2558,12980,17464,6938,23479,4225,24359,27,5324,9311,20336,24187,17368,4804,780,18885,28788,24619,11770,9232,12228,4093,26322,28917,24206,13614,21977,13178,5581,20866,15116,26493,1298,9305,3034,10557,18543,1801,20862,18882,21175,3339,15336,18116,19787,9257,17159,376,25334,25814,20682,9268,20425,8666,26227,16509,9125,9242,1511,13921,28447,8851,19984,21493,26960,17782,29864,18795,14315,31467,16939,13236,29978,26125,15135,3745,26726,19149,24399,24469,29643,15653,9009,10588,5606,30026,8009,22643,27350,18601,30753,22507,18075,11192,7394,9664,24131,19291,2322,19014,5817,15898,28220,30759,15338,6401,28574,3342,23126,11570,31338,15037,19272,24652,12761,4894,21438,15660,13783,15554,18843,18813,26234,6548,4055,13183,27783,18468,19694,10798,26971,32286,15475,6915,11340]",,,,,,,true
W2,0.333333333333,0.333333333333,0.333333333333,CWE-120,23,14,70,1327,14909,0.562761604786,"[14909,13276,17339,20296,26113,14449,7779,27773,25525,25256]","[14909,13276,17339,20296,26113,14449,7779,27773,25525,25256,5028,4492,4837,10719,7546,7533,13399,22052,2000,12030,13451,29484,10746,30231,4657,1082,24712,26426,3785,31186,32299,32202,25046,8468,8400,30182,6657,20977,17522,17637,10506,24517,22198,16109,28822,8063,9536,18979,18076,19087,19869,28459,23362,13486,11168,2761,1652,18690,17614,23742,7968,2558,31420,2869,307,23479,17464,4225,31569,12980,6938,24359,9311,26322,27,5324,780,20336,17368,12228,4804,18885,28788,24619,24187,11770,28917,9232,15116,4093,24206,13614,21977,5581,20866,26493,1298,9305,3034,15336,10557,18543,13178,1801,20862,18882,21175,3339,18116,19787,9257,17159,8666,376,25334,25814,20682,9268,20425,26227,16509,9125,9242,28447,8851,19984,14315,21493,1511,26960,29864,15135,18795,19149,31467,13921,16939,13236,29978,26125,5606,24399,24469,29643,15653,9009,10588,17782,3745,30026,26726,8009,22643,27350,18601,18075,15338,11192,7394,9664,24131,19291,2322,19014,5817,30753,22507,15898,30759,6401,28574,3342,6548,23126,11570,31338,15037,19272,24652,12761,4894,15660,13783,15554,18843,18813,26234,4055,13183,27783,18468,19694,10798,26971,28220,32286,15475,6915,11340,19713]",,,,,,,true
W3,0.5,0.3,0.2,CWE-120,23,14,70,1327,17339,0.557100117207,"[17339,14909,13276,20296,26113,14449,27773,7779,4837,5028]","[17339,14909,13276,20296,26113,14449,27773,7779,4837,5028,25525,25256,29484,4492,7533,10719,7546,13399,22052,2000,12030,13451,1082,10746,30231,4657,24712,26426,3785,32202,31186,10506,18076,32299,25046,8468,6657,22198,20977,19087,30182,16109,8400,1652,9536,17522,11168,17637,24517,28822,19869,28459,8063,18979,23362,13486,2558,2761,17614,307,18690,23742,4225,7968,23479,31420,2869,17464,31569,12980,6938,9311,26322,24359,12228,28917,780,27,5324,20336,17368,4804,18885,28788,24619,11770,15116,24187,9232,4093,24206,13614,15336,21977,5581,20866,26493,1298,9305,3034,10557,18543,1801,20862,18882,21175,3339,8666,13178,18116,19787,9257,17159,376,25334,25814,20682,9268,6548,20425,26227,16509,9125,19291,9242,14315,1511,28447,8851,19984,15135,21493,26960,19149,29864,18795,5606,31467,16939,13236,29978,26125,24399,24469,29643,4055,15653,9009,10588,17782,13921,30026,8009,22643,27350,3745,15338,26726,18601,18075,11192,7394,30753,9664,24131,2322,19014,5817,15898,30759,6401,28574,3342,23126,11570,31338,15037,22507,19272,24652,12761,4894,15660,13783,15554,18843,18813,147,26234,13183,27783,18468,19694,10798,26971,32286,15475,6915,11340,7986]",,,,,,,true
W4,0.3,0.5,0.2,CWE-120,23,14,70,1327,14909,0.71985667944,"[14909,13276,26113,20296,17339,7779,14449,25525,4492,27773]","[14909,13276,26113,20296,17339,7779,14449,25525,4492,27773,10719,25256,7546,5028,2000,12030,13451,30231,7533,13399,10746,22052,32299,4657,4837,26426,25046,24712,8400,1082,29484,31186,17522,3785,17637,24517,28822,32202,8063,18979,22198,8468,30182,19087,6657,20977,2761,16109,18690,23742,7968,9536,31420,2869,28459,13486,19869,11168,23362,31569,17614,12980,10506,6938,18076,307,24359,17464,2558,24187,27,5324,1652,23479,20336,17368,4804,18885,4225,28788,24619,11770,780,9311,13178,9232,4093,24206,13614,21977,5581,20866,26493,1298,9305,3034,12228,10557,18543,28917,1801,15116,20862,18882,21175,3339,26322,18116,19787,9257,17159,376,13921,25334,25814,20682,9268,20425,26227,16509,15336,9125,1511,9242,8666,17782,28447,8851,19984,21493,26960,29864,3745,26726,18795,31467,16939,13236,29978,26125,14315,24399,24469,29643,15653,9009,10588,15135,30026,22507,28220,8009,19149,22643,27350,30753,5606,18601,21438,18075,11192,7394,9664,24131,2322,19014,5817,15898,30759,6401,28574,3342,23126,11570,31338,15037,19272,24652,12761,4894,15660,13783,15554,18843,18813,15338,4869,26234,13183,27783,18468,19694,10798,26971,9222,32286,15475,6915,11340,25781]",,,,,,,true
W5,0.4,0.3,0.3,CWE-120,23,14,70,1327,14909,0.540771126747,"[14909,13276,17339,20296,26113,14449,7779,27773,25525,4837]","[14909,13276,17339,20296,26113,14449,7779,27773,25525,4837,5028,25256,4492,29484,10719,7533,7546,13399,22052,2000,12030,13451,1082,10746,30231,4657,24712,26426,3785,32202,31186,32299,10506,25046,8468,18076,6657,20977,30182,22198,8400,16109,9536,17522,19087,17637,24517,28822,19869,8063,28459,18979,1652,23362,11168,13486,2761,17614,2558,18690,307,23742,7968,23479,4225,31420,2869,17464,31569,12980,6938,9311,26322,24359,12228,780,28917,27,5324,20336,17368,4804,18885,28788,24619,11770,15116,24187,9232,4093,24206,13614,15336,21977,5581,20866,26493,1298,9305,3034,10557,18543,1801,20862,18882,21175,3339,8666,13178,18116,19787,9257,17159,376,25334,25814,20682,9268,20425,26227,16509,9125,9242,14315,28447,8851,19984,15135,21493,1511,26960,19149,29864,18795,5606,31467,16939,6548,13236,29978,26125,19291,24399,24469,29643,15653,9009,10588,13921,30026,8009,22643,27350,17782,3745,15338,26726,18601,18075,11192,7394,9664,24131,4055,2322,19014,5817,30753,15898,30759,6401,28574,3342,23126,11570,31338,15037,22507,19272,24652,12761,4894,15660,13783,15554,18843,18813,26234,13183,27783,18468,19694,10798,26971,32286,15475,6915,11340,19713,6140]",,,,,,,true
W1,0.4,0.4,0.2,CWE-327,23,28,140,1313,4837,0.730728328228,"[4837,29484,14449,7546,17339,14909,19087,17464,838,24082]","[4837,29484,14449,7546,17339,14909,19087,17464,838,24082,30231,10506,6201,7533,22764,25528,25256,11570,12228,5028,26426,10035,2524,8486,15124,13486,24527,8816,24712,20296,10746,14315,27773,7986,1082,27350,32547,28175,25940,21596,23190,5606,2691,10719,4657,9817,20322,3784,8666,30089,13614,22962,25006,13723,15116,21053,15135,15397,13276,15398,20395,4950,23951,32433,19149,15336,26626,16965,1367,12437,12339,4402,13843,15338,17614,19493,13628,17327,28917,26322,29780,17059,30185,1063,27990,7842,17316,28827,23707,3196,18076,31194,27356,24921,30064,29147,1652,6319,18454,23579,3745,20056,7124,12977,13949,11168,349,11376,12241,30720,9222,780,6067,4055,2472,25458,26493,23438,17797,11980,18110,8120,29650,1450,8163,307,22052,27813,30026,19869,3174,31172,147,17639,1362,16588,13946,3785,2145,29978,24187,12515,16546,7925,26339,15037,29827,26264,13600,10871,42,28316,17671,30652,4988,2784,13178,25781,21044,30357,18661,19889,20855,16414,20336,11192,25563,18776,19603,23362,8038,11766,32583,15915,14532,304,28990,15793,4225,19475,14639,8503,12030,16236,25119,21733,19643,12657,5827,18758,28582,1110,1298,4419,16014,27183,2000,25380,22730,29471]",14449,3,0,true,true,true,true
W2,0.333333333333,0.333333333333,0.333333333333,CWE-327,23,28,140,1313,4837,0.637511670589,"[4837,29484,14449,7546,17339,19087,14909,17464,838,24082]","[4837,29484,14449,7546,17339,19087,14909,17464,838,24082,10506,30231,7533,25528,6201,22764,25256,11570,12228,5028,26426,10035,8486,13486,15124,2524,24712,10746,20296,24527,14315,27773,7986,8816,1082,32547,27350,25940,5606,2691,21596,4657,23190,28175,8666,3784,13614,20322,10719,13276,15116,9817,25006,15135,22962,19149,20395,13723,30089,15336,32433,15397,4950,15398,26626,21053,15338,23951,1367,26322,17614,4402,28917,13628,13843,16965,12437,12339,30185,27990,17327,19493,29780,28827,17059,23707,1063,3196,18076,31194,7842,27356,17316,1652,24921,30064,23579,18454,3745,12977,29147,11168,6319,349,780,20056,13949,6067,7124,9222,2472,25458,30720,11376,12241,1450,22052,4055,26493,307,27813,19869,23438,17797,11980,147,18110,30026,8120,29650,8163,17639,3174,31172,1362,3785,16588,2145,29978,24187,12515,21044,30357,16546,7925,13946,17671,20855,26339,15037,23362,29827,26264,13600,10871,42,30652,4988,16414,25781,2784,18661,13178,28316,19889,4225,11192,25563,18776,11766,19603,20336,8038,32583,15915,14532,304,28990,22730,15793,19475,14639,8503,12030,16236,25119,21733,19643,12657,5827,18758,29471,28582,1110,1298,4419,16014,27183,2000,25380]",14449,3,0,true,true,true,true
W3,0.5,0.3,0.2,CWE-327,23,28,140,1313,4837,0.619474828243,"[4837,29484,14449,17339,7546,14909,19087,17464,838,10506]","[4837,29484,14449,17339,7546,14909,19087,17464,838,10506,7533,24082,30231,25528,6201,22764,25256,11570,5028,12228,10035,26426,13486,8486,20296,24712,27773,7986,15124,1082,2524,14315,10746,24527,13276,32547,25940,27350,5606,8816,4657,2691,3784,13614,21596,8666,23190,25006,20322,22962,26322,10719,28175,17614,20395,15116,15135,15397,4950,19149,15336,9817,28917,13723,18076,1652,32433,15338,26626,15398,30089,13628,1367,21053,13843,4402,23951,30185,27990,16965,12437,12339,28827,17327,29780,19493,27356,3196,31194,11168,24921,23707,30064,17059,1063,18454,7842,23579,17316,12977,3745,9222,22052,349,780,19869,29147,6067,6319,4055,2472,20056,17639,7124,13949,307,25458,27813,11376,147,12241,30720,26493,1450,30026,23438,16588,30357,17797,11980,18110,8120,29650,8163,21044,23362,3174,20855,3785,31172,1362,29471,4225,2145,29978,24187,12515,17671,16546,16414,7925,18661,22730,26339,15037,29827,25781,26264,13600,10871,42,30652,4988,2784,13946,2000,13178,19889,6548,11766,11192,25563,18776,19603,18929,28316,8038,20336,32583,15915,14532,304,28990,15793,19475,14639,12030,16236,25119,21733,25161,19643,12657,5827,8503,18758,28582,1110,1298,4419]",14449,3,0,true,true,true,true
W4,0.3,0.5,0.2,CWE-327,23,28,140,1313,4837,0.841981828213,"[4837,29484,14449,7546,17339,17464,19087,14909,838,24082]","[4837,29484,14449,7546,17339,17464,19087,14909,838,24082,30231,6201,22764,25528,7533,10506,11570,2524,12228,25256,26426,10035,15124,8816,8486,5028,13486,24527,28175,27350,10746,14315,24712,9817,1082,21596,27773,20296,23190,32547,7986,30089,10719,25940,20322,5606,21053,2691,4657,8666,23951,3784,13723,15398,16965,32433,12437,22962,12339,15116,13614,15135,15397,19493,25006,26626,4950,1367,19149,20395,4402,15336,17059,1063,13843,17327,7842,17316,29780,15338,27990,30185,13628,28827,23707,29147,6319,3196,31194,17614,13276,27356,20056,7124,28917,24921,13949,30064,11376,12241,3745,23579,30720,18454,12977,26322,349,23438,26493,17797,18076,11980,18110,11168,8120,29650,25458,6067,8163,780,9222,2472,4055,13946,3174,1450,31172,30026,1362,1652,2145,29978,24187,28316,12515,27813,3785,16546,307,7925,26339,15037,29827,26264,13600,10871,42,16588,30652,4988,2784,13178,17671,20336,147,19889,25781,11192,25563,18776,19603,22052,8038,18661,16414,17639,32583,19869,15915,14532,8503,304,28990,15793,11766,19475,14639,12030,16236,20855,25119,21044,21733,19643,12657,5827,18758,28582,1110,1298,4419,23375,16014,27183,25380,30357,13093,7221,23362,12116]",14449,3,0,true,true,true,true
W5,0.4,0.3,0.3,CWE-327,23,28,140,1313,4837,0.605189085007,"[4837,29484,14449,17339,7546,14909,19087,17464,838,10506]","[4837,29484,14449,17339,7546,14909,19087,17464,838,10506,7533,24082,30231,25528,6201,22764,25256,11570,5028,12228,10035,26426,8486,13486,24712,20296,15124,27773,10746,2524,7986,14315,1082,24527,32547,25940,27350,5606,8816,13276,2691,4657,21596,13614,3784,8666,23190,25006,20322,28175,15116,10719,22962,15135,20395,19149,26322,15336,15397,9817,4950,13723,17614,32433,15338,28917,26626,15398,30089,1367,13628,21053,4402,18076,23951,13843,1652,30185,27990,16965,12437,12339,28827,17327,29780,19493,3196,23707,27356,31194,24921,30064,17059,1063,7842,17316,11168,23579,18454,12977,3745,349,780,29147,6067,6319,9222,22052,20056,2472,19869,13949,7124,4055,25458,307,1450,30720,27813,11376,17639,12241,147,26493,30026,23438,17797,11980,18110,8120,29650,8163,16588,30357,21044,23362,3174,3785,31172,20855,1362,2145,29978,24187,12515,17671,4225,16546,16414,7925,26339,15037,29827,25781,26264,18661,13600,10871,42,30652,4988,2784,13946,22730,29471,13178,19889,11766,11192,25563,18776,19603,28316,8038,20336,32583,15915,2000,14532,304,28990,15793,19475,14639,12030,16236,25119,8503,21733,6548,19643,12657,5827,18758,28582,1110,1298,4419,18929,16014]",14449,3,0,true,true,true,true
