feature_id,layer,cwe_id,score,hist_dist,delta_mu,ks_stat,freq_unsafe,freq_safe,kept,source
21024,16,CWE-787,0.047,0.0308,0.0712,0.0308,0.0,0.0308,False,cve_pairs
21602,16,CWE-787,0.0467,0.0308,0.0706,0.0308,0.0,0.0308,False,cve_pairs
14124,16,CWE-787,0.0465,0.0154,0.0932,0.0154,0.0308,0.0154,False,cve_pairs
18239,16,CWE-787,0.0462,0.0154,0.0925,0.0154,0.0154,0.0,False,cve_pairs
17987,16,CWE-787,0.0461,0.0154,0.0922,0.0154,0.0,0.0154,False,cve_pairs
11926,16,CWE-787,0.0461,0.0308,0.0691,0.0308,0.1538,0.1231,False,cve_pairs
497,16,CWE-787,0.0458,0.0154,0.0915,0.0154,0.0154,0.0,False,cve_pairs
29862,16,CWE-787,0.0457,0.0308,0.0682,0.0308,0.2,0.1846,False,cve_pairs
8180,16,CWE-787,0.0444,0.0308,0.0648,0.0308,0.0308,0.0,False,cve_pairs
13416,16,CWE-787,0.0443,0.0154,0.0878,0.0154,0.0154,0.0,False,cve_pairs
28644,16,CWE-787,0.0441,0.0308,0.064,0.0308,0.1538,0.1692,False,cve_pairs
11916,16,CWE-787,0.044,0.0154,0.087,0.0154,0.0,0.0154,False,cve_pairs
448,16,CWE-787,0.0436,0.0154,0.086,0.0154,0.0154,0.0,False,cve_pairs
9487,16,CWE-787,0.0435,0.0154,0.0857,0.0154,0.0462,0.0615,False,cve_pairs
15068,16,CWE-787,0.0432,0.0154,0.0848,0.0154,0.0,0.0154,False,cve_pairs
24632,16,CWE-787,0.0432,0.0154,0.0848,0.0154,0.0462,0.0308,False,cve_pairs
9653,16,CWE-787,0.0428,0.0154,0.0839,0.0154,0.0154,0.0308,False,cve_pairs
31225,16,CWE-787,0.0423,0.0154,0.0826,0.0154,0.0,0.0154,False,cve_pairs
4950,16,CWE-787,0.0419,0.0154,0.0818,0.0154,0.0308,0.0462,False,cve_pairs
12333,16,CWE-787,0.0419,0.0154,0.0818,0.0154,0.0,0.0154,False,cve_pairs
11326,16,CWE-787,0.0418,0.0154,0.0814,0.0154,0.0154,0.0308,False,cve_pairs
9465,16,CWE-787,0.0417,0.0615,0.035,0.0154,0.1846,0.2,False,cve_pairs
29799,16,CWE-787,0.0415,0.0308,0.0575,0.0308,0.1692,0.1846,False,cve_pairs
10226,16,CWE-787,0.0413,0.0154,0.0802,0.0154,0.0154,0.0308,False,cve_pairs
23757,16,CWE-787,0.0412,0.0154,0.0799,0.0154,0.0,0.0154,False,cve_pairs
10084,16,CWE-787,0.0411,0.0154,0.0798,0.0154,0.0308,0.0154,False,cve_pairs
1547,16,CWE-787,0.0411,0.0154,0.0797,0.0154,0.0,0.0154,False,cve_pairs
31500,16,CWE-787,0.041,0.0154,0.0794,0.0154,0.0154,0.0,False,cve_pairs
26413,16,CWE-787,0.0408,0.0154,0.0789,0.0154,0.0,0.0154,False,cve_pairs
26296,16,CWE-787,0.0407,0.0154,0.0787,0.0154,0.0,0.0154,False,cve_pairs
7595,16,CWE-787,0.0407,0.0154,0.0786,0.0154,0.0615,0.0769,False,cve_pairs
29437,16,CWE-787,0.0404,0.0154,0.0779,0.0154,0.0,0.0154,False,cve_pairs
20678,16,CWE-787,0.0403,0.0154,0.0777,0.0154,0.0308,0.0154,False,cve_pairs
4028,16,CWE-787,0.04,0.0154,0.0769,0.0154,0.0154,0.0,False,cve_pairs
9647,16,CWE-787,0.0399,0.0154,0.0767,0.0154,0.0154,0.0,False,cve_pairs
23573,16,CWE-787,0.0398,0.0154,0.0765,0.0154,0.0308,0.0154,False,cve_pairs
20652,16,CWE-787,0.039,0.0154,0.0745,0.0154,0.0,0.0154,False,cve_pairs
16225,16,CWE-787,0.0389,0.0154,0.0743,0.0154,0.0154,0.0308,False,cve_pairs
25697,16,CWE-787,0.0389,0.0154,0.0741,0.0154,0.0154,0.0308,False,cve_pairs
25185,16,CWE-787,0.0388,0.0154,0.0738,0.0154,0.0154,0.0,False,cve_pairs
17180,16,CWE-787,0.0387,0.0154,0.0737,0.0154,0.0308,0.0154,False,cve_pairs
25186,16,CWE-787,0.0385,0.0154,0.0731,0.0154,0.0,0.0154,False,cve_pairs
12438,16,CWE-787,0.0385,0.0154,0.0731,0.0154,0.0154,0.0,False,cve_pairs
12207,16,CWE-787,0.0381,0.0154,0.0722,0.0154,0.0,0.0154,False,cve_pairs
1940,16,CWE-787,0.0381,0.0308,0.0568,0.0154,0.0615,0.0615,False,cve_pairs
1710,16,CWE-787,0.0381,0.0462,0.0337,0.0308,0.2,0.2,False,cve_pairs
1933,16,CWE-787,0.0373,0.0154,0.0701,0.0154,0.0,0.0154,False,cve_pairs
11830,16,CWE-787,0.0372,0.0154,0.0698,0.0154,0.0,0.0154,False,cve_pairs
29094,16,CWE-787,0.0371,0.0154,0.0697,0.0154,0.0462,0.0308,False,cve_pairs
16174,16,CWE-787,0.0369,0.0154,0.0692,0.0154,0.0154,0.0308,False,cve_pairs
18128,16,CWE-787,0.0369,0.0154,0.0692,0.0154,0.0154,0.0,False,cve_pairs
6835,16,CWE-787,0.0368,0.0154,0.069,0.0154,0.0154,0.0154,False,cve_pairs
19408,16,CWE-787,0.0366,0.0154,0.0683,0.0154,0.0154,0.0,False,cve_pairs
16817,16,CWE-787,0.0363,0.0308,0.0447,0.0308,0.0462,0.0308,False,cve_pairs
9102,16,CWE-787,0.0363,0.0154,0.0678,0.0154,0.0615,0.0462,False,cve_pairs
16376,16,CWE-787,0.0362,0.0154,0.0675,0.0154,0.0154,0.0154,False,cve_pairs
9117,16,CWE-787,0.0362,0.0154,0.0675,0.0154,0.0308,0.0308,False,cve_pairs
24130,16,CWE-787,0.0362,0.0308,0.052,0.0154,0.2,0.1846,False,cve_pairs
19011,16,CWE-787,0.0361,0.0154,0.0672,0.0154,0.0,0.0154,False,cve_pairs
992,16,CWE-787,0.036,0.0154,0.0669,0.0154,0.0154,0.0,False,cve_pairs
18985,16,CWE-787,0.0358,0.0154,0.0665,0.0154,0.0154,0.0,False,cve_pairs
24389,16,CWE-787,0.0355,0.0308,0.0502,0.0154,0.0154,0.0308,False,cve_pairs
20251,16,CWE-787,0.0353,0.0154,0.0651,0.0154,0.0154,0.0,False,cve_pairs
2573,16,CWE-787,0.0352,0.0154,0.0648,0.0154,0.0,0.0154,False,cve_pairs
2961,16,CWE-787,0.035,0.0154,0.0645,0.0154,0.0,0.0154,False,cve_pairs
27541,16,CWE-787,0.0347,0.0154,0.0638,0.0154,0.0,0.0154,False,cve_pairs
5064,16,CWE-787,0.0346,0.0154,0.0633,0.0154,0.0,0.0154,False,cve_pairs
27337,16,CWE-787,0.0345,0.0154,0.0632,0.0154,0.0,0.0154,False,cve_pairs
21817,16,CWE-787,0.0345,0.0154,0.0632,0.0154,0.0,0.0154,False,cve_pairs
2905,16,CWE-787,0.0344,0.0154,0.063,0.0154,0.0308,0.0154,False,cve_pairs
31312,16,CWE-787,0.0343,0.0154,0.0628,0.0154,0.0,0.0154,False,cve_pairs
10982,16,CWE-787,0.0341,0.0154,0.0621,0.0154,0.0154,0.0,False,cve_pairs
20103,16,CWE-787,0.0339,0.0154,0.0617,0.0154,0.0308,0.0154,False,cve_pairs
11343,16,CWE-787,0.0337,0.0154,0.0612,0.0154,0.0,0.0154,False,cve_pairs
13778,16,CWE-787,0.0336,0.0154,0.0609,0.0154,0.0154,0.0,False,cve_pairs
14637,16,CWE-787,0.0336,0.0154,0.0609,0.0154,0.0308,0.0154,False,cve_pairs
28027,16,CWE-787,0.0336,0.0154,0.0608,0.0154,0.0,0.0154,False,cve_pairs
28672,16,CWE-787,0.0335,0.0154,0.0608,0.0154,0.0154,0.0,False,cve_pairs
9287,16,CWE-787,0.0335,0.0615,0.0068,0.0308,0.4462,0.4462,False,cve_pairs
5217,16,CWE-787,0.0334,0.0154,0.0604,0.0154,0.0308,0.0154,False,cve_pairs
28896,16,CWE-787,0.0332,0.0154,0.0599,0.0154,0.0,0.0154,False,cve_pairs
13242,16,CWE-787,0.0332,0.0154,0.0598,0.0154,0.0,0.0154,False,cve_pairs
3364,16,CWE-787,0.0331,0.0154,0.0597,0.0154,0.0,0.0154,False,cve_pairs
17065,16,CWE-787,0.0328,0.0154,0.059,0.0154,0.0154,0.0,False,cve_pairs
0,16,CWE-787,0.0328,0.0154,0.059,0.0154,0.0154,0.0,False,cve_pairs
30016,16,CWE-787,0.0328,0.0154,0.0589,0.0154,0.0,0.0154,False,cve_pairs
26674,16,CWE-787,0.0327,0.0154,0.0587,0.0154,0.0,0.0154,False,cve_pairs
1146,16,CWE-787,0.0327,0.0154,0.0587,0.0154,0.0,0.0154,False,cve_pairs
4511,16,CWE-787,0.0324,0.0154,0.0579,0.0154,0.0308,0.0154,False,cve_pairs
4652,16,CWE-787,0.0322,0.0154,0.0573,0.0154,0.0154,0.0,False,cve_pairs
29396,16,CWE-787,0.0322,0.0154,0.0573,0.0154,0.0,0.0154,False,cve_pairs
11080,16,CWE-787,0.0321,0.0154,0.0573,0.0154,0.0308,0.0154,False,cve_pairs
28929,16,CWE-787,0.032,0.0154,0.057,0.0154,0.0,0.0154,False,cve_pairs
28430,16,CWE-787,0.032,0.0154,0.057,0.0154,0.0,0.0154,False,cve_pairs
15437,16,CWE-787,0.0318,0.0154,0.0486,0.0308,0.0769,0.0615,False,cve_pairs
26214,16,CWE-787,0.0317,0.0154,0.0561,0.0154,0.0,0.0154,False,cve_pairs
32330,16,CWE-787,0.0317,0.0154,0.0561,0.0154,0.0154,0.0,False,cve_pairs
9485,16,CWE-787,0.0316,0.0154,0.0558,0.0154,0.0154,0.0,False,cve_pairs
23498,16,CWE-787,0.0314,0.0154,0.0555,0.0154,0.0154,0.0,False,cve_pairs
28530,16,CWE-787,0.0314,0.0154,0.0554,0.0154,0.0154,0.0,False,cve_pairs
20246,16,CWE-787,0.0314,0.0154,0.0554,0.0154,0.0923,0.0769,False,cve_pairs
11735,16,CWE-787,0.0314,0.0154,0.0554,0.0154,0.0,0.0154,False,cve_pairs
22194,16,CWE-787,0.0314,0.0154,0.0553,0.0154,0.0,0.0154,False,cve_pairs
12812,16,CWE-787,0.0311,0.0154,0.0548,0.0154,0.0154,0.0,False,cve_pairs
15161,16,CWE-787,0.0311,0.0154,0.0547,0.0154,0.0,0.0154,False,cve_pairs
29848,16,CWE-787,0.0311,0.0154,0.0547,0.0154,0.0308,0.0154,False,cve_pairs
8809,16,CWE-787,0.0311,0.0154,0.0546,0.0154,0.0154,0.0,False,cve_pairs
3668,16,CWE-787,0.031,0.0154,0.0543,0.0154,0.0,0.0154,False,cve_pairs
15263,16,CWE-787,0.0309,0.0154,0.0541,0.0154,0.0,0.0154,False,cve_pairs
15572,16,CWE-787,0.0308,0.0154,0.054,0.0154,0.0308,0.0154,False,cve_pairs
4356,16,CWE-787,0.0306,0.0154,0.0535,0.0154,0.0154,0.0154,False,cve_pairs
20259,16,CWE-787,0.0305,0.0154,0.0532,0.0154,0.0154,0.0,False,cve_pairs
32319,16,CWE-787,0.0305,0.0154,0.0532,0.0154,0.0,0.0154,False,cve_pairs
20272,16,CWE-787,0.0303,0.0154,0.0527,0.0154,0.0154,0.0,False,cve_pairs
30988,16,CWE-787,0.0302,0.0154,0.0525,0.0154,0.0,0.0154,False,cve_pairs
7949,16,CWE-787,0.0302,0.0154,0.0524,0.0154,0.0308,0.0154,False,cve_pairs
19976,16,CWE-787,0.0301,0.0154,0.0522,0.0154,0.0154,0.0,False,cve_pairs
2546,16,CWE-787,0.03,0.0154,0.052,0.0154,0.0308,0.0154,False,cve_pairs
20261,16,CWE-787,0.03,0.0154,0.0519,0.0154,0.0,0.0154,False,cve_pairs
15268,16,CWE-787,0.03,0.0154,0.0519,0.0154,0.0,0.0154,False,cve_pairs
7367,16,CWE-787,0.0298,0.0154,0.0515,0.0154,0.0154,0.0,False,cve_pairs
21901,16,CWE-787,0.0298,0.0154,0.0515,0.0154,0.0154,0.0,False,cve_pairs
2705,16,CWE-787,0.0298,0.0154,0.0513,0.0154,0.1231,0.1385,False,cve_pairs
25585,16,CWE-787,0.0296,0.0154,0.051,0.0154,0.0154,0.0,False,cve_pairs
6986,16,CWE-190,0.3266,0.1059,0.6753,0.0706,0.9176,0.9412,True,cve_pairs
9465,16,CWE-190,0.2231,0.0941,0.4107,0.1059,0.2353,0.1529,True,cve_pairs
10758,16,CWE-190,0.1542,0.1294,0.2209,0.0706,0.8353,0.8118,True,cve_pairs
11625,16,CWE-190,0.1309,0.0471,0.2566,0.0471,0.1059,0.0706,True,cve_pairs
22720,16,CWE-190,0.1117,0.0824,0.1675,0.0588,0.2706,0.3294,True,cve_pairs
7839,16,CWE-190,0.097,0.0353,0.1896,0.0353,0.0353,0.0,True,cve_pairs
26373,16,CWE-190,0.091,0.0588,0.1392,0.0588,0.2118,0.1882,True,cve_pairs
14376,16,CWE-190,0.0886,0.0588,0.145,0.0353,0.2118,0.1765,True,cve_pairs
9287,16,CWE-190,0.086,0.0824,0.1092,0.0471,0.4471,0.4118,True,cve_pairs
26413,16,CWE-190,0.0831,0.0353,0.1549,0.0353,0.0353,0.0,True,cve_pairs
27913,16,CWE-190,0.0817,0.0353,0.1514,0.0353,0.0118,0.0471,False,cve_pairs
22402,16,CWE-190,0.0816,0.0353,0.1571,0.0235,0.0824,0.0588,True,cve_pairs
9416,16,CWE-190,0.0814,0.0471,0.1329,0.0471,0.0588,0.1059,True,cve_pairs
6312,16,CWE-190,0.0807,0.0941,0.09,0.0353,0.2588,0.2824,True,cve_pairs
5951,16,CWE-190,0.0779,0.0471,0.13,0.0353,0.0941,0.1294,True,cve_pairs
4850,16,CWE-190,0.0774,0.0235,0.1582,0.0235,0.0353,0.0118,True,cve_pairs
10357,16,CWE-190,0.077,0.0353,0.1395,0.0353,0.0471,0.0118,True,cve_pairs
5719,16,CWE-190,0.0749,0.0353,0.1343,0.0353,0.0353,0.0,True,cve_pairs
25717,16,CWE-190,0.0747,0.0353,0.1279,0.0471,0.2118,0.1765,True,cve_pairs
24130,16,CWE-190,0.0739,0.0588,0.1023,0.0471,0.1294,0.1765,True,cve_pairs
26059,16,CWE-190,0.0733,0.0118,0.1656,0.0118,0.0118,0.0,False,cve_pairs
24959,16,CWE-190,0.0715,0.0353,0.1258,0.0353,0.0706,0.0353,True,cve_pairs
13552,16,CWE-190,0.0701,0.0235,0.14,0.0235,0.0118,0.0353,False,cve_pairs
8254,16,CWE-190,0.0701,0.0235,0.1399,0.0235,0.0235,0.0,True,cve_pairs
25784,16,CWE-190,0.0694,0.0471,0.1088,0.0353,0.1882,0.1529,True,cve_pairs
18857,16,CWE-190,0.0687,0.0471,0.107,0.0353,0.2235,0.2,True,cve_pairs
9045,16,CWE-190,0.0687,0.0118,0.154,0.0118,0.0,0.0118,False,cve_pairs
18428,16,CWE-190,0.0682,0.0353,0.1175,0.0353,0.0,0.0353,False,cve_pairs
19259,16,CWE-190,0.0676,0.0353,0.1162,0.0353,0.0,0.0353,False,cve_pairs
17876,16,CWE-190,0.0675,0.0353,0.1158,0.0353,0.0471,0.0588,True,cve_pairs
11877,16,CWE-190,0.067,0.0471,0.097,0.0471,0.0941,0.0941,True,cve_pairs
14940,16,CWE-190,0.0668,0.0118,0.1495,0.0118,0.0118,0.0,False,cve_pairs
22892,16,CWE-190,0.0653,0.0588,0.0868,0.0353,0.4,0.4235,True,cve_pairs
9342,16,CWE-190,0.0648,0.0824,0.0561,0.0471,0.4118,0.4353,True,cve_pairs
32697,16,CWE-190,0.0637,0.0118,0.1416,0.0118,0.0118,0.0,False,cve_pairs
26619,16,CWE-190,0.0634,0.0118,0.1408,0.0118,0.0,0.0118,False,cve_pairs
1546,16,CWE-190,0.0633,0.0235,0.123,0.0235,0.0235,0.0,True,cve_pairs
13089,16,CWE-190,0.0626,0.0353,0.1034,0.0353,0.0235,0.0588,True,cve_pairs
21423,16,CWE-190,0.0623,0.0235,0.1204,0.0235,0.0,0.0235,False,cve_pairs
19806,16,CWE-190,0.0622,0.0118,0.1377,0.0118,0.0118,0.0118,False,cve_pairs
30907,16,CWE-190,0.0616,0.0235,0.1187,0.0235,0.0118,0.0353,False,cve_pairs
1754,16,CWE-190,0.0612,0.0235,0.1178,0.0235,0.0941,0.1176,True,cve_pairs
1710,16,CWE-190,0.0611,0.0353,0.0998,0.0353,0.1412,0.1294,True,cve_pairs
2273,16,CWE-190,0.0601,0.0235,0.1149,0.0235,0.0118,0.0235,False,cve_pairs
3635,16,CWE-190,0.0585,0.0118,0.1286,0.0118,0.0118,0.0,False,cve_pairs
8076,16,CWE-190,0.0584,0.0235,0.1107,0.0235,0.0235,0.0353,True,cve_pairs
6156,16,CWE-190,0.0583,0.0235,0.1104,0.0235,0.0353,0.0118,True,cve_pairs
28022,16,CWE-190,0.0583,0.0706,0.0633,0.0235,0.0824,0.1059,True,cve_pairs
15386,16,CWE-190,0.0582,0.0471,0.0807,0.0353,0.1647,0.1294,True,cve_pairs
16371,16,CWE-190,0.058,0.0118,0.1273,0.0118,0.0118,0.0,False,cve_pairs
17690,16,CWE-190,0.0575,0.0235,0.1086,0.0235,0.0235,0.0,True,cve_pairs
9816,16,CWE-190,0.0575,0.0588,0.0732,0.0235,0.2,0.2235,True,cve_pairs
5640,16,CWE-190,0.0574,0.0353,0.0906,0.0353,0.0588,0.0824,True,cve_pairs
28079,16,CWE-190,0.0574,0.0353,0.0904,0.0353,0.0,0.0353,False,cve_pairs
21103,16,CWE-190,0.0568,0.0118,0.1244,0.0118,0.0,0.0118,False,cve_pairs
8679,16,CWE-190,0.0568,0.0118,0.1243,0.0118,0.0,0.0118,False,cve_pairs
9820,16,CWE-190,0.0563,0.0353,0.0877,0.0353,0.1765,0.1412,True,cve_pairs
22839,16,CWE-190,0.0562,0.0235,0.0994,0.0353,0.0118,0.0353,False,cve_pairs
3222,16,CWE-190,0.056,0.0118,0.1224,0.0118,0.0118,0.0,False,cve_pairs
17101,16,CWE-190,0.0555,0.0118,0.1211,0.0118,0.0118,0.0,False,cve_pairs
22550,16,CWE-190,0.0555,0.0235,0.1034,0.0235,0.0235,0.0,True,cve_pairs
24430,16,CWE-190,0.0554,0.0235,0.1032,0.0235,0.0235,0.0,True,cve_pairs
6793,16,CWE-190,0.0553,0.0118,0.1207,0.0118,0.0118,0.0,False,cve_pairs
10715,16,CWE-190,0.0548,0.0235,0.1018,0.0235,0.0235,0.0,True,cve_pairs
7589,16,CWE-190,0.0545,0.0118,0.1187,0.0118,0.0,0.0118,False,cve_pairs
2917,16,CWE-190,0.0545,0.0824,0.0422,0.0235,0.2471,0.2471,True,cve_pairs
18124,16,CWE-190,0.0539,0.0235,0.0995,0.0235,0.0235,0.0,True,cve_pairs
4316,16,CWE-190,0.0534,0.0118,0.1158,0.0118,0.0118,0.0235,False,cve_pairs
5407,16,CWE-190,0.0532,0.0235,0.0978,0.0235,0.0353,0.0588,True,cve_pairs
16728,16,CWE-190,0.0524,0.0235,0.0956,0.0235,0.0235,0.0,True,cve_pairs
13179,16,CWE-190,0.0523,0.0118,0.1132,0.0118,0.0118,0.0,False,cve_pairs
19820,16,CWE-190,0.0523,0.0235,0.0954,0.0235,0.0,0.0235,False,cve_pairs
3817,16,CWE-190,0.0522,0.0118,0.1128,0.0118,0.0118,0.0235,False,cve_pairs
6505,16,CWE-190,0.0521,0.0118,0.1127,0.0118,0.0,0.0118,False,cve_pairs
21802,16,CWE-190,0.0521,0.0235,0.0949,0.0235,0.0,0.0235,False,cve_pairs
6599,16,CWE-190,0.0518,0.0471,0.0707,0.0235,0.1294,0.1059,True,cve_pairs
3789,16,CWE-190,0.0517,0.0118,0.1116,0.0118,0.0118,0.0,False,cve_pairs
12161,16,CWE-190,0.0515,0.0353,0.0816,0.0235,0.0588,0.0353,True,cve_pairs
5034,16,CWE-190,0.0514,0.0471,0.0639,0.0353,0.1647,0.1765,True,cve_pairs
5825,16,CWE-190,0.0513,0.0118,0.1107,0.0118,0.0,0.0118,False,cve_pairs
1037,16,CWE-190,0.0512,0.0118,0.1105,0.0118,0.0118,0.0,False,cve_pairs
2326,16,CWE-190,0.0512,0.0235,0.0927,0.0235,0.0353,0.0118,True,cve_pairs
24550,16,CWE-190,0.0511,0.0118,0.1101,0.0118,0.0118,0.0,False,cve_pairs
18095,16,CWE-190,0.0511,0.0118,0.11,0.0118,0.0,0.0118,False,cve_pairs
23049,16,CWE-190,0.0509,0.0118,0.1095,0.0118,0.0118,0.0,False,cve_pairs
31087,16,CWE-190,0.0507,0.0353,0.0797,0.0235,0.0471,0.0235,True,cve_pairs
1853,16,CWE-190,0.0506,0.0235,0.0912,0.0235,0.0,0.0235,False,cve_pairs
5669,16,CWE-190,0.0506,0.0118,0.1088,0.0118,0.0118,0.0,False,cve_pairs
26332,16,CWE-190,0.0505,0.0235,0.0909,0.0235,0.0118,0.0235,False,cve_pairs
3198,16,CWE-190,0.0499,0.0235,0.0895,0.0235,0.0235,0.0,False,cve_pairs
3497,16,CWE-190,0.0497,0.0118,0.1067,0.0118,0.0,0.0118,False,cve_pairs
4735,16,CWE-190,0.0496,0.0353,0.077,0.0235,0.1294,0.1529,False,cve_pairs
26213,16,CWE-190,0.0496,0.0118,0.1062,0.0118,0.0118,0.0,False,cve_pairs
31692,16,CWE-190,0.0489,0.0235,0.087,0.0235,0.0,0.0235,False,cve_pairs
25391,16,CWE-190,0.0488,0.0235,0.0868,0.0235,0.0235,0.0,False,cve_pairs
17666,16,CWE-190,0.0488,0.0118,0.1042,0.0118,0.0,0.0118,False,cve_pairs
30883,16,CWE-190,0.0487,0.0235,0.0864,0.0235,0.0588,0.0353,False,cve_pairs
26138,16,CWE-190,0.0486,0.0118,0.1039,0.0118,0.0235,0.0118,False,cve_pairs
8219,16,CWE-190,0.0484,0.0235,0.0858,0.0235,0.0353,0.0235,False,cve_pairs
22327,16,CWE-190,0.0483,0.0118,0.1032,0.0118,0.0,0.0118,False,cve_pairs
20703,16,CWE-190,0.0482,0.0235,0.0852,0.0235,0.0353,0.0118,False,cve_pairs
4721,16,CWE-190,0.048,0.0235,0.0848,0.0235,0.0,0.0235,False,cve_pairs
29185,16,CWE-190,0.0477,0.0118,0.1016,0.0118,0.0118,0.0,False,cve_pairs
8543,16,CWE-190,0.0476,0.0118,0.1012,0.0118,0.0,0.0118,False,cve_pairs
241,16,CWE-190,0.0475,0.0118,0.1011,0.0118,0.0118,0.0235,False,cve_pairs
9979,16,CWE-190,0.0474,0.0235,0.0833,0.0235,0.0588,0.0353,False,cve_pairs
8839,16,CWE-190,0.0474,0.0118,0.1008,0.0118,0.0118,0.0,False,cve_pairs
16926,16,CWE-190,0.0473,0.0118,0.1005,0.0118,0.0118,0.0235,False,cve_pairs
10551,16,CWE-190,0.0471,0.0118,0.1,0.0118,0.0118,0.0,False,cve_pairs
9085,16,CWE-190,0.047,0.0353,0.0704,0.0235,0.0118,0.0353,False,cve_pairs
20744,16,CWE-190,0.0469,0.0118,0.0995,0.0118,0.0118,0.0,False,cve_pairs
20955,16,CWE-190,0.0468,0.0235,0.0816,0.0235,0.0353,0.0118,False,cve_pairs
14849,16,CWE-190,0.0467,0.0118,0.099,0.0118,0.0118,0.0,False,cve_pairs
2022,16,CWE-190,0.0467,0.0118,0.099,0.0118,0.0,0.0118,False,cve_pairs
11595,16,CWE-190,0.0463,0.0588,0.0452,0.0235,0.2353,0.2471,False,cve_pairs
27532,16,CWE-190,0.0462,0.0353,0.0683,0.0235,0.0471,0.0235,False,cve_pairs
1334,16,CWE-190,0.0459,0.0824,0.0148,0.0353,0.4235,0.4353,False,cve_pairs
32721,16,CWE-190,0.0458,0.0118,0.0969,0.0118,0.0,0.0118,False,cve_pairs
3607,16,CWE-190,0.0458,0.0118,0.0969,0.0118,0.0118,0.0,False,cve_pairs
10226,16,CWE-190,0.0456,0.0118,0.0964,0.0118,0.0118,0.0235,False,cve_pairs
18022,16,CWE-190,0.0456,0.0118,0.0964,0.0118,0.0118,0.0,False,cve_pairs
17395,16,CWE-190,0.0455,0.0235,0.0786,0.0235,0.1294,0.1059,False,cve_pairs
5523,16,CWE-190,0.0453,0.0235,0.0781,0.0235,0.0,0.0235,False,cve_pairs
10303,16,CWE-190,0.0451,0.0353,0.0656,0.0235,0.0471,0.0235,False,cve_pairs
22138,16,CWE-190,0.0449,0.0118,0.0947,0.0118,0.0353,0.0471,False,cve_pairs
20746,16,CWE-190,0.0445,0.0235,0.0761,0.0235,0.0353,0.0118,False,cve_pairs
24187,16,CWE-190,0.0445,0.0235,0.076,0.0235,0.0118,0.0353,False,cve_pairs
4991,16,CWE-190,0.0445,0.0118,0.0937,0.0118,0.0,0.0118,False,cve_pairs
28360,16,CWE-190,0.0442,0.0118,0.093,0.0118,0.0,0.0118,False,cve_pairs
26098,16,CWE-190,0.044,0.0235,0.0747,0.0235,0.0118,0.0353,False,cve_pairs
1218,16,CWE-190,0.0439,0.0471,0.0568,0.0118,0.1647,0.1529,False,cve_pairs
4199,16,CWE-190,0.0438,0.0118,0.0918,0.0118,0.0118,0.0,False,cve_pairs
13168,16,CWE-190,0.0437,0.0118,0.0917,0.0118,0.0,0.0118,False,cve_pairs
20227,16,CWE-190,0.0437,0.0118,0.0916,0.0118,0.0,0.0118,False,cve_pairs
12767,16,CWE-190,0.0435,0.0353,0.0618,0.0235,0.0353,0.0118,False,cve_pairs
11926,16,CWE-190,0.0433,0.0353,0.0554,0.0353,0.0941,0.0824,False,cve_pairs
30289,16,CWE-190,0.0433,0.0118,0.0907,0.0118,0.0,0.0118,False,cve_pairs
27047,16,CWE-190,0.0433,0.0235,0.0729,0.0235,0.0235,0.0,False,cve_pairs
20589,16,CWE-190,0.0432,0.0118,0.0904,0.0118,0.0118,0.0235,False,cve_pairs
12190,16,CWE-190,0.0432,0.0235,0.0726,0.0235,0.0118,0.0353,False,cve_pairs
31670,16,CWE-190,0.0431,0.0235,0.0724,0.0235,0.0,0.0235,False,cve_pairs
29799,16,CWE-190,0.043,0.0471,0.0486,0.0235,0.1412,0.1412,False,cve_pairs
5355,16,CWE-190,0.0429,0.0235,0.072,0.0235,0.0,0.0235,False,cve_pairs
3722,16,CWE-190,0.0429,0.0118,0.0895,0.0118,0.0471,0.0353,False,cve_pairs
28710,16,CWE-190,0.0427,0.0235,0.0713,0.0235,0.0235,0.0,False,cve_pairs
1023,16,CWE-190,0.0423,0.0235,0.0706,0.0235,0.0471,0.0235,False,cve_pairs
27655,16,CWE-190,0.0423,0.0118,0.0882,0.0118,0.0118,0.0,False,cve_pairs
20977,16,CWE-190,0.0422,0.0235,0.0702,0.0235,0.0353,0.0118,False,cve_pairs
2519,16,CWE-190,0.0422,0.0235,0.0702,0.0235,0.0235,0.0,False,cve_pairs
2812,16,CWE-190,0.0418,0.0235,0.0691,0.0235,0.0235,0.0353,False,cve_pairs
17625,16,CWE-190,0.0418,0.0235,0.0691,0.0235,0.0118,0.0353,False,cve_pairs
170,16,CWE-190,0.0418,0.0118,0.0867,0.0118,0.0118,0.0235,False,cve_pairs
4950,16,CWE-190,0.0417,0.0588,0.0338,0.0235,0.0471,0.0706,False,cve_pairs
2892,16,CWE-190,0.0415,0.0235,0.0686,0.0235,0.0353,0.0118,False,cve_pairs
6676,16,CWE-190,0.0415,0.0118,0.0803,0.0235,0.0118,0.0235,False,cve_pairs
4961,16,CWE-190,0.0415,0.0353,0.0567,0.0235,0.0353,0.0118,False,cve_pairs
13526,16,CWE-190,0.0411,0.0118,0.0852,0.0118,0.0,0.0118,False,cve_pairs
27455,16,CWE-190,0.041,0.0118,0.0849,0.0118,0.0118,0.0235,False,cve_pairs
20966,16,CWE-190,0.0408,0.0235,0.0668,0.0235,0.0,0.0235,False,cve_pairs
